File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
bf6c3e34-d5e9-4a49-9fe6-e9e35af4cbb4	d5c7b613-155c-42c8-a899-2c6ab0ec0739.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-DD-A1EJ	TCGA-DD-A1EJ-11A	Solid Tissue Normal
df97a070-84dc-4200-af23-3815888b3fb5	2ad51b20-f985-4a6a-83ac-02d6e87e21bb.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-DD-A1EE	TCGA-DD-A1EE-11A	Solid Tissue Normal
6129e04f-6618-4dcc-bfc6-be99aaa472f2	2afbc911-901e-403b-8e75-09adceaf0ba9.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-DD-A1EG	TCGA-DD-A1EG-11A	Solid Tissue Normal
d93277b0-ea3f-4362-84a2-b8a37c8fb429	587c6fe7-dd76-4cb8-9fad-ff3969c493d4.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-DD-A3A2	TCGA-DD-A3A2-11A	Solid Tissue Normal
7e3cfa6c-7da5-4dd6-b6ec-c40f9609d891	c9c2bc6f-b1f4-4efa-8f47-7f87cb570707.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-DD-A1EI	TCGA-DD-A1EI-11A	Solid Tissue Normal
9128be45-bd0d-406c-9d70-db7c0ee0e31b	3f3c4283-8386-4489-8722-1699e4937614.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-DD-A39Z	TCGA-DD-A39Z-11A	Solid Tissue Normal
2164085b-be2a-4e0a-9541-6a55ccef3d0c	c7378d4e-fed0-439c-a8c7-de6fb9c4eaac.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-DD-A1EF	TCGA-DD-A1EF-11A	Solid Tissue Normal
212b4e93-b94c-4a55-bd4a-39af2429c374	25b18021-e749-4374-b033-8463dd9bff73.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-DD-A11D	TCGA-DD-A11D-11A	Solid Tissue Normal
f80ece71-1df7-419f-9ba2-56b4fed013e3	e3aa7182-5338-49a2-8352-e94d18007c6e.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-G3-A25X	TCGA-G3-A25X-11A	Solid Tissue Normal
ec478706-9c72-4528-84d5-daaa4927124e	7d3dc1d5-35e5-4c39-9ebe-e16ceb389cb8.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-BC-A10R	TCGA-BC-A10R-11A	Solid Tissue Normal
b4cff34e-33e4-44d1-8548-36c92760804a	cd143bed-56ce-4da7-a9eb-528c5e2d3e07.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-DD-A11B	TCGA-DD-A11B-11A	Solid Tissue Normal
54160ec6-3538-409e-a1b5-516581bef9a9	e8efa1d9-4e8a-4e26-b650-15d34f0d8fa0.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-DD-A114	TCGA-DD-A114-11A	Solid Tissue Normal
c6edb29d-5916-49df-b935-2ad50f2ab726	4547334b-f9ef-48df-bfd9-1f1b73c1d0f2.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-BC-A10Z	TCGA-BC-A10Z-11A	Solid Tissue Normal
4f266c8c-7267-41a9-a224-54b871e57baf	f6037d22-2e1d-4c47-8acb-85367e627e2d.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-BD-A3EP	TCGA-BD-A3EP-11A	Solid Tissue Normal
2e3c4885-da2f-4b6a-b362-20f8689abf96	fe8988a5-49ae-4948-ade6-bf140320a7fc.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-DD-A118	TCGA-DD-A118-11A	Solid Tissue Normal
584a3fac-e013-4d2f-a255-9321881e9990	d19df316-6a68-40c7-a8db-9ae0295ec0e6.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-BC-A10T	TCGA-BC-A10T-11A	Solid Tissue Normal
f42c8244-7de5-49bf-a6d7-35097f0ecca7	113936c3-5c8a-4575-9593-e441552737a2.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-DD-A1E9	TCGA-DD-A1E9-11A	Solid Tissue Normal
f294a8b7-78c4-4233-8222-88f0d85c1c27	921429aa-6126-4d8e-81c4-3cf008ad5d44.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LIHC	TCGA-EP-A12J	TCGA-EP-A12J-11A	Solid Tissue Normal
